id,track.name,track.album.name,energy,danceability,acousticness,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
5rwxsve9u0nXcc10EbCLE4,Não Vou Chorar,Flutuar,0.89,0.35,0.488,0.00000727,0,0.956,-3.759,1,0.0547,128.019,4,0.512
5RY5Qnk9IFiVuWRGM1Rw4X,No compasso do criador,No compasso do criador,0.5,0.569,0.405,0,5,0.0564,-13.551,1,0.0398,134.682,4,0.711
5rz7ZQkMpQHGDXC62P2Axw,ESSE É LADRÃO,ESSE É LADRÃO,0.565,0.871,0.106,0,2,0.167,-4.322,1,0.542,86.509,5,0.56
5s43mxBF5Cu0lmLO6UhaP9,Vem Ficar Comigo,Vem Ficar Comigo,0.635,0.505,0.367,0,8,0.191,-9.155,0,0.0803,185.96,4,0.549
5scK80Nrz12oGUnQGcPgg1,Mantenha o Respeito,Usuário,0.661,0.589,0.0439,0.00000522,6,0.0968,-8.955,0,0.21,108.035,4,0.382
5SHpuW2qjkQtFRpE6P9Nks,The 30th,Guitar Songs,0.135,0.387,0.929,0,7,0.0948,-14.398,1,0.051,82.987,4,0.21
5sICkBXVmaCQk5aISGR3x1,Enter Sandman,Metallica,0.828,0.577,0.00213,0.0114,6,0.0581,-8.691,0,0.0298,123.257,4,0.604
5sudtP2ME6aIHN20glKW0k,Deixa em Off - Ao Vivo,Turma do Pagode XV Anos (Ao Vivo),0.812,0.599,0.732,0,11,0.868,-5.749,0,0.0532,96.049,4,0.716
5syqyK2A2rVFfeB3AvkQAH,É Natural (30 e Poucos Anos),É Natural (30 e Poucos Anos),0.526,0.56,0.3,0,0,0.0954,-13.439,1,0.122,160.728,4,0.67
5T6HSu6p9Scw8UKz92RE44,A Dança Do Bumbum,Na Cabeça E Na Cintura,0.907,0.772,0.217,0,1,0.252,-7.623,0,0.066,97.706,4,0.794
5Th6EdNVhxp0TPX41ZLZk6,One Way Or Another - Remastered,One Way Or Another,0.877,0.45,0.0118,0.0000495,9,0.0699,-6.403,1,0.0532,162.477,4,0.896
5Tx4LTzQIYIJFMdzONWjcJ,Drive Her Home,The Treasure Isle Story,0.436,0.633,0.777,0.0000404,3,0.0671,-6.13,1,0.24,158.987,4,0.914
5u1ndX5GZoLpbUbM6ORz1S,A Nova Loira Do Tchan,É O Tchan No Havai,0.821,0.713,0.109,0,7,0.346,-6.624,1,0.223,100.253,4,0.693
5uAiXNsj4YD6sqjlE1g9Yj,Carta no Baralho,Carta no Baralho,0.53,0.329,0.117,0,9,0.0758,-8.638,0,0.0344,105.031,3,0.194
5uBKhKWTJ4E47rcLQqu3YH,I Shot The Sheriff,Burnin' (Deluxe Edition),0.641,0.801,0.34,0.000045,8,0.0693,-9.349,1,0.173,96.96,4,0.741
5UBXVQfXgkDl2N423nNtgi,Zé Brasileiro,Sujeito Homem 2,0.742,0.796,0.154,0,2,0.263,-5.661,1,0.218,83.488,4,0.679
5uPYEStMW3KsXnnLV7iCTw,Johnny B. Goode - 2002 Remaster,Mama Africa,0.849,0.749,0.0299,0.000168,4,0.115,-5.761,0,0.0544,145.169,4,0.959
5UWwZ5lm5PKu6eKsHAGxOk,Everlong,The Colour And The Shape,0.881,0.413,0.0000599,0.000308,11,0.0805,-5.541,0,0.0367,158.066,4,0.364
5vb7At47uO0yPGfmYnAHuw,"'Round Midnight (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",'Round About Midnight,0.182,0.494,0.79,0.00036,10,0.129,-11.116,0,0.0443,112.689,4,0.21
5vC8UAOHeG95ehRzZChniB,Ai Preto,Ai Preto,0.57,0.953,0.537,0,6,0.0993,-5.149,1,0.245,129.947,4,0.834
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,The Game (2011 Remaster),0.528,0.933,0.112,0.312,5,0.163,-6.472,0,0.161,109.967,4,0.754
5vL4RNtgwJ0YOsmh6RAg2R,Pé Na Areia - Ao Vivo,Tardezinha No Maraca (Ao Vivo),0.834,0.585,0.221,0.00000686,6,0.961,-6.95,0,0.0371,89.922,4,0.845
5VPio7UCYcy0LuSUYXkecX,Xô Satanás,A Lenda,0.573,0.511,0.275,0.00000697,11,0.0726,-14.713,1,0.112,161.264,4,0.696
5VsfM32WcLbMlznpWpprkH,Água Mineral,Mineral,0.687,0.463,0.357,0,6,0.0824,-8.177,1,0.18,177.545,4,0.97
5Vw6ZLNB6Ko7VZM6vmNIbr,O Alvo (feat. Henrique & Juliano) - Ao Vivo,O Alvo (feat. Henrique & Juliano) [Ao Vivo],0.808,0.551,0.543,0,10,0.742,-3.367,1,0.0494,126.821,4,0.505
5VXDmiV2pC2KY2N60oKz4B,BLENDER,BLENDER,0.665,0.67,0.0293,0.0000219,8,0.101,-5.47,1,0.104,161.99,4,0.694
5wb5EoYiy9Dyec6tdrx8B3,Universo de Prazer,Universo de Prazer,0.57,0.511,0.196,0.00000227,1,0.0805,-10.795,1,0.0443,155.026,4,0.564
5wFUgWRIVGPr0RnidObdEc,Rolo Compressor,"No Princípio Era o Verbo - Babylon by Gus, Vol. II",0.816,0.654,0.329,0.00000268,1,0.317,-5.157,1,0.215,172.311,1,0.775
5Wj90oTRAxvTUivep2HlUu,Symphony No. 3 in C Minor: II. Andante ma non troppo,Florence Price: Symphonies Nos. 1 & 3,0.0325,0.096,0.977,0.852,8,0.0738,-24.978,1,0.0416,87.85,4,0.035
5ww2BF9slyYgNOk37BlC4u,La Bachata,La Bachata,0.679,0.835,0.583,0.00000198,7,0.218,-5.329,0,0.0364,124.98,4,0.85
5wx15rpsoV99uUEwO3vmjp,Mel na Boca / Meiguice Descarada - c,Mel na Boca / Meiguice Descarada (Ao Vivo),0.805,0.414,0.639,0,9,0.763,-5.096,1,0.0433,95.248,4,0.74
5wxrMYSaZ6kggG5vQKO81O,Abalou - Ao Vivo Em São Paulo / 2018,Ivete Sangalo Live Experience (Ao Vivo Em São Paulo / 2018),0.849,0.617,0.0247,0.00115,1,0.145,-7.684,0,0.0733,149.99,4,0.652
5x7Oxaa9EEIx9nw17CC5yW,Chains And Things,Indianola Mississippi Seeds,0.241,0.56,0.593,0.195,4,0.122,-15.385,0,0.0314,79.537,4,0.341
5xbuJuQsTVheVZvX2AJVIv,Spring 1 - 2012,"Recomposed By Max Richter: Vivaldi, The Four Seasons",0.341,0.701,0.499,0.903,1,0.359,-12.26,0,0.0418,105.513,3,0.163
5xdz5mGaYOgvCBENCogTqU,Você Subia,Você Subia,0.701,0.765,0.311,0,7,0.222,-4.882,1,0.146,134.022,4,0.632
5xeYMzPZMgah5VCUPxf1qR,Taradinha,Taradinha,0.723,0.767,0.403,0.000758,4,0.12,-4.536,0,0.292,165.002,4,0.685
5xjh7foPsLNJClLE6c8B98,"Symphonic Variations on an African Air, Op. 63",Butterworth: The Banks of Green Willow; A Shropshire Lad/ /McGunn: The Land of the Mountain and the Flood/Coleridge-Taylor: Symphonic Variations on an African Air &c.,0.0291,0.224,0.959,0.845,7,0.11,-26.167,1,0.0455,120.946,4,0.0538
5XtOC5fNe87NTYJNFqqwhj,Eu e Ela - Ao Vivo,O Baile do Nego Véio Ao Vivo Em Jurerê Internacional,0.85,0.624,0.675,0.00312,5,0.418,-7.138,0,0.0318,166.064,4,0.952
5y8zb3grlQonjdqd27K39T,A Kiss To Build A Dream On - Single Version,Satchmo Serenades,0.0811,0.723,0.779,0,0,0.509,-14.113,1,0.0631,88.044,4,0.36
5yipV06AwR3IZW7NdeYbYn,Se me chamar eu vou,Flutuar,0.921,0.57,0.549,0.00000143,7,0.942,-5.085,0,0.067,122.712,4,0.538
5YjbKLzLhjBeSCf09hXqvM,O Pinto,O Pinto,0.888,0.811,0.62,0,9,0.115,-5.096,1,0.0557,94.919,4,0.96
5yQW46XPWdGqkX2PyMegLD,Pescador,Casinha,0.683,0.693,0.186,0,6,0.13,-7.362,1,0.0442,152.287,4,0.742
5yTaHIO4RLzCJSwfbtDqwV,Dança da vassoura,Molejo - iCollection,0.891,0.718,0.126,0,5,0.0972,-7.902,1,0.0472,102.374,4,0.949
5YTM7OgQDt9EJAYcfHLniJ,Award Tour,Midnight Marauders,0.6,0.812,0.00308,0.00000838,7,0.173,-9.414,1,0.254,97.338,4,0.555
5yxexgfmkrc9BtBvNTtaHT,Caçamba,2º Edição,0.961,0.559,0.279,0,2,0.0399,-6.353,1,0.0984,193.832,4,0.964
5zH710lFSLtkHbMkslLDjR,Crazy On You,Dreamboat Annie,0.459,0.427,0.116,0.000103,9,0.132,-12.442,0,0.0332,129.878,4,0.383
5zKlKlmfKl5xnALE2ZskEB,All My Loving,"Ska and Rocksteady Collection, Vol. 1",0.439,0.771,0.974,0.000452,0,0.13,-5.835,0,0.1,157.436,4,0.892
5zNW5ARjYhJQJz1AChP33n,Thot Shit,Thot Shit,0.693,0.95,0.0133,0,9,0.173,-3.424,1,0.0898,130.02,4,0.891
5zNxUkUW9WiV5oyg6gh2wB,DANÇARINA,CHAMA MEU NOME,0.571,0.778,0.0423,0,9,0.0964,-4.776,0,0.0788,134.999,4,0.554
5zpubzwKoDQupHOCI6kgMf,Enter Sandman,The Metallica Blacklist,0.676,0.542,0.000196,0.000402,4,0.15,-8.03,0,0.028,131.014,4,0.129
5ZsJidhpJJ4qFhmp5h5oyk,Love Is Selfish,Love Is Selfish,0.392,0.595,0.735,0.00065,0,0.111,-10.426,1,0.0282,82.005,4,0.198
5ZULALImTm80tzUbYQYM9d,Dance Monkey,The Kids Are Coming,0.588,0.824,0.692,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513
606BZSenGHNVQ9UqXMSZbP,Pra Ver O Sol Brilhar (Ao Vivo),Pra Ver O Sol Brilhar,0.608,0.383,0.643,0,5,0.637,-7.798,0,0.034,73.89,4,0.543
60m0V9vDxXMfBn9geBFOIn,Simplesmente,Simplesmente,0.514,0.57,0.362,0.0000222,10,0.113,-10.11,1,0.0267,86.025,4,0.326
61K6lqGyrl2Aerk0LjAZem,Rollin' Stone,The Chess Box,0.0192,0.629,0.989,0.000043,4,0.106,-19.952,1,0.0833,169.254,4,0.335
61MZN0yyMWSEwrLPUUGfgJ,Sheena Is a Punk Rocker - 2017 Remaster,Rocket to Russia (40th Anniversary Deluxe Edition),0.965,0.42,0.0981,0.000335,0,0.0784,-1.986,1,0.0403,176.243,4,0.846
629ICOg4rXQtza6G1YWah9,Preciso Desabafar,"Infinito 2021, Vol.1",0.682,0.634,0.716,0,9,0.279,-6.433,1,0.103,85.944,4,0.725
62CusNc8LLpl2AWgYJvYMw,Leggo Skanga,Ska & Reggae Classics,0.633,0.829,0.15,0.0164,8,0.0861,-9.561,1,0.212,87.767,4,0.794
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,A Perfect Contradiction (Outsiders' Expanded Edition),0.885,0.566,0.0958,0.0000997,8,0.334,-4.528,1,0.0818,90.99,4,0.304
62oyqAWYaqY3QfQCqbTemH,Vou Jogar Pra Você,Vou Jogar Pra Você,0.538,0.87,0.119,0.000625,0,0.106,-3.92,0,0.253,149.935,4,0.553
62Yo3FDddWY8ydu6PW2wyz,Nail Tech,Nail Tech,0.557,0.677,0.00508,0.00000836,1,0.0984,-8.409,1,0.0694,150.127,4,0.1
63cA2QfqtWZa0GGPZnYc0K,"Mozart: Clarinet Concerto in A Major, K. 622: II. Adagio",Mozart: Clarinet Concerto/Piano Concerto No. 25,0.0241,0.0999,0.98,0.766,2,0.0623,-25.651,1,0.0432,89.001,3,0.0396
63lNKw8FiWJG5xsXYeMaY4,Me Abraça,Hora H,0.589,0.569,0.0336,0,2,0.312,-9.98,1,0.048,129.383,5,0.864
63NmP2zUVMzgTBjjUf2jxB,Quero Te Levar,Quero Te Levar,0.603,0.585,0.211,0,4,0.126,-7.376,0,0.0307,130.063,4,0.341
63OFKbMaZSDZ4wtesuuq6f,Born To Be Wild,Steppenwolf,0.71,0.438,0.262,0.537,2,0.221,-12.412,1,0.0919,145.928,4,0.53
63qqAXlMFDKO9gkIMiq3KH,Rainbows,Madvillainy,0.7,0.449,0.048,0.104,4,0.873,-9.277,0,0.0596,94.072,4,0.41
647I6AeX6QTUWrW3mQkPCm,Fé,Fé,0.699,0.523,0.589,0,10,0.258,-6.392,0,0.21,159.616,4,0.749
648TTtYB0bH0P8Hfy0FmkL,Unforgettable,Unforgettable,0.182,0.349,0.92,0.0152,5,0.143,-13.507,1,0.031,136.094,3,0.178
64kByFEamIW6sVECquQlRm,Quanto Tempo Demora Um Mês,Quanto Tempo Demora Um Mês,0.518,0.643,0.415,0.000228,4,0.0986,-10.235,1,0.0276,129.986,4,0.329
64lsIF5pw0sJY0gV5kz0RN,Can I Call You Tonight?,Fuzzybrain,0.842,0.641,0.132,0.91,9,0.419,-7.27,1,0.0292,129.98,4,0.5
64ZxBE1ZgK4C0lGljXzDcG,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",Vivaldi: The Four Seasons,0.163,0.48,0.81,0.754,5,0.093,-19.117,0,0.0645,158.366,4,0.212
65eohvrL4ttjA7EfFkQOhX,Points of Authority / 99 Problems / One Step Closer,Collision Course (Deluxe Version),0.951,0.547,0.00272,0.0000114,1,0.0862,-4.079,0,0.151,95.031,4,0.51
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),Scary Hours 2,0.449,0.578,0.0618,0.00000217,1,0.119,-6.349,1,0.286,136.006,4,0.1
65QmcUwiTvzgVQuSCO1kLi,Louca Paixão,Bis - ExaltaSamba,0.455,0.565,0.258,0.0000317,7,0.0706,-13.877,1,0.0303,137.997,4,0.43
65VzqBb5ogD2xIFD8jetMG,Got My Mojo Working,His Best 1956-1964 - The Chess 50th Anniversary Collection,0.779,0.519,0.573,0.0000813,4,0.286,-9.159,1,0.0648,113.487,4,0.888
66073TiPtbCattnpSkyuKq,Se Tu Lutas Tu Conquistas,Se Tu Lutas Tu Conquistas,0.601,0.815,0.457,0.00000399,6,0.111,-6.359,1,0.246,86.018,4,0.558
669cOBjpY4Y5O98Nmk6139,Surrender,The Essential Cheap Trick,0.953,0.524,0.00757,0.00000502,0,0.771,-7.097,1,0.0416,133.828,4,0.869
66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Made,What A Diff'rence A Day Makes! (Expanded Edition),0.117,0.387,0.925,0.000171,0,0.109,-17.803,1,0.0299,93.575,4,0.166
66K83nVy3aTJ5zLxbiMi7I,Te Amo Que Mais Posso Dizer (More Than I Can Say),"Decretos Reais, Vol.1",0.65,0.703,0.317,0.00000839,9,0.186,-3.673,1,0.0262,109.966,4,0.722
67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),MONTERO (Call Me By Your Name),0.508,0.61,0.297,0,8,0.384,-6.682,0,0.152,178.818,4,0.758
67FXDuLWJNuafe1mVdWsim,APENAS UM NENÉM,LADY LESTE,0.613,0.805,0.523,0.281,2,0.158,-6.581,1,0.0383,134.979,4,0.9
67gLKHTj5FsGwbUCcGQZFm,Parece Namoro - Ao Vivo | Acústico,Agora É Que São Elas 2 (Ao Vivo | Acústico),0.59,0.925,0.59,0.00000414,0,0.105,-5.132,0,0.0507,128.015,4,0.681
67JokRnfWFJ93mA5HLIw6q,Aquecimento da Lexa,Aquecimento da Lexa,0.929,0.839,0.601,0.00159,6,0.121,-2.119,1,0.268,150.066,4,0.809
67mtN6BlsJR0LVyzvNZnGt,Tonight's Da Night,Whut? The Album,0.687,0.697,0.26,0.000048,6,0.403,-11.111,1,0.379,90.247,4,0.866
68qqVn5kHBv4zc45SDGLnh,Corte Americano,Imaterial (Deluxe),0.665,0.728,0.555,0,5,0.14,-5.519,0,0.0595,129.055,4,0.473
69B8oPbHQ0ivRKzUktV3MH,Homem Sem Face,Fantástico Mundo Popular,0.643,0.813,0.585,0,1,0.0906,-4.687,1,0.0804,84.492,4,0.443
69EoZoOljmNfMdZ3zNsUx1,SFM,LADY LESTE,0.71,0.576,0.453,0,6,0.263,-5.166,0,0.448,130.218,4,0.568
69NBndcZf7GoahgKC4cReL,Atrevida,Atrevida,0.791,0.825,0.371,0.00179,1,0.141,-4.826,1,0.221,103.004,4,0.603
69Rxn2d1wGOJpVk7cQGjKd,Wake Up (Reprise in the Sunshine),One for All,0.724,0.522,0.0107,0.0000115,6,0.0563,-11.282,0,0.173,186.533,4,0.91
6a0kQTjyGmfwBF0tLVgEha,Beira de Piscina (Remix),Caro Vapor / Vida e Veneno de Don L,0.578,0.491,0.057,0,3,0.0465,-6.553,0,0.229,77.099,4,0.793
6a6hIUCbzYNQgxGFae2iBX,Vem Neném (Ao Vivo),Harmonia do Samba (Ao Vivo),0.889,0.432,0.264,0.00000383,9,0.953,-5.236,1,0.0848,94.392,4,0.709
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,The Joshua Tree (Super Deluxe),0.429,0.54,0.000202,0.355,2,0.141,-11.822,1,0.0285,110.171,4,0.113
6aHZQ2a2ZgBDLZsx1usftw,Merry Christmas Mr. Lawrence (Arr. Metcalfe),Merry Christmas Mr. Lawrence,0.0592,0.339,0.984,0.863,10,0.12,-17.647,0,0.0373,105.908,4,0.198
6aIoEt212cEZ12r0XUbSkj,Cigana / Nosso Sonho Não É Ilusão,"The Turn, EP 1",0.634,0.563,0.604,0,0,0.332,-8.004,1,0.0584,81.91,4,0.854
6aNT2U9dAwdIqLob61h2oh,Idiota Favorito,"Pra Ouvir Tomando Uma, Vol. 1",0.769,0.739,0.48,0,8,0.332,-3.793,1,0.0541,153.915,4,0.809
6arll1Y1aPC7FZqZsHnSsP,Avisa Que Eu Cheguei,Avisa Que Eu Cheguei,0.913,0.755,0.139,0,4,0.564,-3.251,1,0.108,91.991,4,0.688
6Ax6xhCxoCV2XkDl8TJitT,Duas Paixões,De Verdade - Ao Vivo,0.771,0.513,0.454,0,4,0.946,-8.745,0,0.0722,148.851,4,0.695
6B8pYtoS3XHrc821hExWf6,Tudo Vai Dar Certo,Tudo Vai Dar Certo,0.675,0.751,0.258,0,9,0.0704,-6.177,0,0.105,71.997,4,0.852
6BF3nZQkAg9qvE0DLVSfyH,Hotel Caro,Hotel Caro,0.311,0.584,0.79,0,10,0.0862,-11.642,0,0.232,139.581,4,0.623
6bgZv4VkqjBIS2vawz3RsU,Nem On Nem Off,Nem On Nem Off,0.763,0.709,0.0786,0,1,0.143,-4.426,1,0.182,165.023,4,0.83
6BJXxRTu1b39XghBUya4q5,Na Frente do Paredão,Na Frente do Paredão,0.795,0.735,0.329,0.0202,7,0.105,-5.597,1,0.0785,175.094,4,0.797
6BsZx9FarJrLddTNu2k6pU,Typhoons,Typhoons,0.723,0.601,0.000347,0.0011,8,0.346,-4.364,0,0.0384,114.991,4,0.581
6bTdZ7xfKp3NqqADJ8HLyj,Vampiro,Vampiro,0.643,0.782,0.0136,0,8,0.0654,-4.956,0,0.0438,114.994,4,0.627
6BU1RZexmvJcBjgagVVt3M,Count Me Out,Mr. Morale & The Big Steppers,0.431,0.776,0.671,0,4,0.153,-7.544,0,0.091,133.999,4,0.495
6bwx7pcKJY05D9S6CVa1k6,Nem Namorado e Nem Ficante - Ao Vivo | Faixa Bônus,Ao Vivo Em Brasília (Deluxe),0.949,0.627,0.0568,0,9,0.645,-4.16,0,0.0531,146.079,4,0.682
6cC6h5E351deEGFd7Kh9uy,"Paganini: 24 Caprices, Op. 1: No. 24 in A Minor",Paganini: 24 Caprices,0.128,0.465,0.978,0.271,9,0.0423,-17.628,0,0.0519,111.471,4,0.428
6CDQBADsdzJwc3qZ3OPDHH,Almost Like Being In Love,Red Garland's Piano,0.346,0.561,0.873,0.399,0,0.104,-12.596,0,0.0409,93.689,4,0.697
6CDzDgIUqeDY5g8ujExx2f,Heat Waves,Heat Waves,0.525,0.761,0.44,0.0000067,11,0.0921,-6.9,1,0.0944,80.87,4,0.531
6Ci6L6EeLqR6VHV1DBJy2S,Boilermaker,Boilermaker,0.778,0.446,0.000201,0.662,7,0.0492,-4.774,1,0.173,94.508,4,0.683
6cLeIanzsJy9LmohPWsg21,Trench Town,Confrontation,0.306,0.733,0.0813,0,4,0.153,-11.435,0,0.38,145.876,4,0.552
6co1jDYZQeFafrauBJUZIv,Barril Dobrado,Barril Dobrado,0.877,0.772,0.401,0,9,0.0696,-2.732,1,0.0367,127.975,4,0.911
6cU4urQRUieTBH08yKHAqj,Summertime,April In Paris: The Genius Of Charlie Parker #2,0.342,0.339,0.962,0.319,7,0.162,-7.596,0,0.0313,132.599,3,0.393
6cUCckpdlqHJ5Ascf2uH2A,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Beethoven: Symphonies Nos.5 & 7,0.298,0.248,0.957,0.9,0,0.0943,-15.661,0,0.0395,97.853,4,0.157
6d0be2w7lvkrCPMmIlDD2R,Antes De Dizer Adeus,Eu Sou O Samba - Soweto,0.48,0.355,0.509,0,5,0.101,-9.413,1,0.057,157.127,4,0.213
6da04YB906XonC6IQNC44u,Guilty Conscience,The Slim Shady LP,0.789,0.66,0.0527,0,7,0.341,-5.143,1,0.364,182.218,4,0.513
6dd3bHQdVENIWa5NdGb89L,Jogando Pra Você,Jogando Pra Você,0.567,0.766,0.33,0,10,0.0981,-4.597,0,0.0911,103.968,4,0.8
6DjKWVAqXUvMaAzO4U4CIo,Tá Vendo Aquela Lua,25 Anos (Ao Vivo),0.888,0.57,0.561,0,7,0.93,-9.044,1,0.05,163.966,4,0.645
6dRhcpld5vzJ21gMAY7aZg,Se Escute,Sem Cortesia (Vagando na Babilônia / Em Busca de Canaã),0.678,0.638,0.33,0,9,0.331,-4.483,1,0.246,87.211,4,0.375
6dRj771QZr0KOQVwaB6ykM,Grown Man Sport,Center of Attention,0.757,0.801,0.478,0.0000132,7,0.163,-8.01,1,0.316,88.025,4,0.607
6DRNWF5mQ9CiN6P5pOZe4V,"Já Peguei, Quero Pegar","Já Peguei, Quero Pegar",0.836,0.882,0.391,0.00000101,10,0.23,-5.299,0,0.302,104.937,3,0.927
6dsGgnODuzr6ZIEfY9W21G,"Simplicidade (2009, Versão 2.0)","Simplicidade (2009, Versão 2.0)",0.318,0.69,0.651,0.352,9,0.171,-10.778,1,0.042,111.992,4,0.731
6dU66fnd0e0XbC1i5TWUHP,Timidez - Ao Vivo,Timidez (Ao Vivo),0.602,0.491,0.734,0,7,0.409,-7.486,0,0.0324,76.024,4,0.518
6DxzTkcjyVPLATP6egoCDV,"Se Tu Não Quer Porr#, Tem Quem Queira","Se Tu Não Quer Porr#, Tem Quem Queira",0.879,0.837,0.34,0,8,0.223,-5.863,1,0.0657,124.986,4,0.961
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),OUT OUT (feat. Charli XCX & Saweetie),0.833,0.787,0.018,0.00747,8,0.0374,-4.403,1,0.0478,123.97,4,0.796
6ECnAHxGQilDe32zQqfdz3,You Don't Want Me,Two Bugs and a Roach,0.464,0.593,0.509,0.000214,7,0.166,-16.925,1,0.0374,113.001,4,0.763
6eCT0IOMj6SLQorkhJDmzh,Deitar E Rolar,Vem Ser Feliz,0.804,0.742,0.0989,0.00000235,0,0.0443,-8.242,1,0.0612,127.852,4,0.933
6EDj1nbl9wo6ivGI1t59G4,Idiota,PIRATA,0.785,0.669,0.0685,0,4,0.566,-6.093,0,0.0421,131.957,4,0.84
6eS0ROvExh0JEx0oDfoSAv,100% Você - Ao Vivo,Só as Antigas (Ao Vivo),0.946,0.711,0.0997,0.000565,9,0.455,-4.871,1,0.0339,111.966,4,0.782
6f3OYG5R630tjwFIHIE7j2,Scratch My Back,The Fabulous Thunderbirds,0.499,0.775,0.496,0.0219,4,0.114,-7.181,1,0.0415,121.056,4,0.862
6F7tttrdq7aUdxXVeo0nKp,Foi Pá Pum,Debaixo Do Meu Telhado,0.818,0.627,0.378,0,1,0.246,-3.086,1,0.103,161.857,4,0.449
6FaJ8kDyy4SDJpLPwAo9gE,De Garrafa A Pior - Ao Vivo,De Garrafa A Pior (Ao Vivo),0.745,0.554,0.282,0,1,0.301,-3.584,1,0.0923,154.067,4,0.603
6FePp35ASEZ0yngo6BZq6h,Porto Seguro/Sabor Legal - Ao Vivo,Na Veia Ao Vivo - 21 Grandes Sucessos,0.909,0.536,0.182,0.00132,7,0.908,-7.433,1,0.0755,125.812,4,0.81
6fX0CLC0UcITuLpi2kl8T5,Começa Tudo Outra Vez,O Amor Liberta,0.5,0.567,0.41,0.000474,11,0.126,-10.813,1,0.0256,98.037,4,0.473
6g4FjLtgaFN6ADpE1FiAwM,Book of Life,DJ Shok presents The Music: Hi-Tech's Golden Era Singles,0.564,0.647,0.0138,0,1,0.144,-7.52,1,0.109,94.987,4,0.639
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Birds In The Trap Sing McKnight,0.728,0.841,0.0847,0,7,0.149,-3.37,1,0.0484,130.049,4,0.43
6GD1eomgaGT1Epto6Q5eAo,golden hour,golden hour,0.594,0.511,0.651,0.177,1,0.249,-4.799,0,0.0316,94.473,3,0.143
6gEOM9IEBzvTdbwNrSkBdC,Fala Mal de Mim - Ao Vivo,Fala Mal de Mim (Ao Vivo),0.957,0.672,0.197,0.000481,7,0.386,-4.272,1,0.0485,160.005,4,0.895
6gIRDURg5rYturCXSdDlAH,JUGG,JUGG,0.556,0.851,0.077,0,1,0.109,-7.063,0,0.32,150.893,4,0.631
6gJnxMZphJt3sk2JJXTkoJ,Boom Boom,Urban Blues (Expanded Edition),0.395,0.646,0.269,0.00666,1,0.0741,-12.828,0,0.254,155.839,4,0.848
6gwrJy3Y9HdZmNgeHb6vBq,Sabonete - Ao Vivo,Ao Vivo em São Paulo,0.945,0.591,0.123,0,2,0.407,-3.601,1,0.16,153.954,4,0.898
6Gy2y9F3duNtDPZu4vFMfI,You Are My Angel,The Best of Horace Andy,0.738,0.776,0.509,0.0144,6,0.103,-8.036,0,0.17,139.812,3,0.941
6gyKNejreOJfwfeQQ7fNVw,Swing Easy,Ball Of Fire,0.488,0.573,0.109,0.0642,2,0.185,-10.892,0,0.164,173.822,4,0.88
6gZsPxmKJaGCVsZh2FmSpj,Traficante de Desejos,Século Kannalha 777,0.586,0.726,0.219,0.0000313,6,0.0549,-5.98,0,0.234,104.463,4,0.395
6H1OZfzhdwK4lmaPnOLJ0b,Todo Mundo Menos Você,Festa das Patroas 35%,0.641,0.778,0.753,0,7,0.104,-5.258,1,0.0449,131.914,4,0.434
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,Let It Bleed,0.63,0.634,0.447,0.039,1,0.17,-8.277,0,0.031,118.628,4,0.489
6HaTYIUKd8SzdvGOfutBRD,Poesia Acústica #2: Sobre Nós,Poesia Acústica #2: Sobre Nós,0.641,0.613,0.703,0,8,0.183,-9.841,1,0.188,93.805,4,0.803
6hLStuKVbiJdTj79re7JMx,Enquanto Ela Não Chegar - Acústico,Enquanto Ela Não Chegar (Acústico),0.703,0.553,0.0144,0,9,0.668,-5.506,0,0.0245,96.98,4,0.477
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,Special,0.743,0.836,0.0974,0,10,0.335,-6.305,0,0.0653,108.965,4,0.723
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Born To Run,0.944,0.27,0.00501,0.0000205,4,0.116,-4.199,1,0.0975,146.347,4,0.606
6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,0.612,0.442,0.584,0.0000057,2,0.37,-7.222,1,0.112,180.917,4,0.178
6I3mqTwhRpn34SLVafSH7G,Ghost,Justice,0.741,0.601,0.185,0.0000291,2,0.415,-5.569,1,0.0478,153.96,4,0.441
6i9Y7SPcOBvUGjK42ssiPu,Treme Bumbum,Treme Bumbum,0.903,0.891,0.24,0.0117,8,0.0875,-1.292,0,0.0429,100.037,4,0.923
